x,y,z
510.88,-37.8294,180.923
510.765,-37.8056,180.924
510.65,-37.7818,180.924
510.535,-37.7581,180.925
510.419,-37.7343,180.925
510.304,-37.7105,180.926
510.189,-37.6867,180.926
510.073,-37.6629,180.927
509.958,-37.6391,180.927
509.842,-37.6153,180.928
509.727,-37.5914,180.928
509.612,-37.5676,180.929
509.496,-37.5437,180.93
509.38,-37.5199,180.93
509.265,-37.496,180.931
509.149,-37.4722,180.931
509.034,-37.4483,180.932
508.918,-37.4244,180.932
508.802,-37.4005,180.933
508.686,-37.3766,180.934
508.571,-37.3527,180.934
508.455,-37.3288,180.935
508.339,-37.3049,180.935
508.223,-37.281,180.936
508.107,-37.257,180.937
507.991,-37.2331,180.937
507.875,-37.2091,180.938
507.759,-37.1852,180.939
507.643,-37.1612,180.939
507.527,-37.1373,180.94
507.411,-37.1133,180.94
507.295,-37.0893,180.941
507.179,-37.0653,180.942
507.062,-37.0413,180.942
506.946,-37.0173,180.943
506.83,-36.9933,180.944
506.714,-36.9693,180.944
506.597,-36.9453,180.945
506.481,-36.9213,180.945
506.365,-36.8972,180.946
506.248,-36.8732,180.947
506.132,-36.8492,180.947
506.016,-36.8251,180.948
505.899,-36.801,180.948
505.783,-36.777,180.949
505.666,-36.7529,180.95
505.549,-36.7288,180.95
505.433,-36.7047,180.951
505.316,-36.6806,180.951
505.199,-36.6565,180.952
505.083,-36.6324,180.953
504.966,-36.6083,180.953
504.849,-36.5842,180.954
504.732,-36.5601,180.955
504.615,-36.5359,180.955
504.499,-36.5118,180.956
504.382,-36.4877,180.956
504.265,-36.4635,180.957
504.148,-36.4393,180.958
504.031,-36.4152,180.958
503.914,-36.391,180.959
503.797,-36.3668,180.96
503.68,-36.3426,180.96
503.562,-36.3184,180.961
503.445,-36.2942,180.962
503.328,-36.27,180.962
503.211,-36.2458,180.963
503.094,-36.2216,180.964
502.976,-36.1973,180.964
502.859,-36.1731,180.965
502.742,-36.1489,180.966
502.624,-36.1246,180.966
502.507,-36.1003,180.967
502.389,-36.0761,180.968
502.272,-36.0518,180.968
502.155,-36.0275,180.969
502.037,-36.0033,180.97
501.919,-35.979,180.97
501.802,-35.9547,180.971
501.684,-35.9304,180.972
501.567,-35.906,180.973
501.449,-35.8817,180.973
501.331,-35.8574,180.974
501.214,-35.8331,180.975
501.096,-35.8087,180.975
500.978,-35.7844,180.976
500.86,-35.76,180.977
500.742,-35.7357,180.978
500.624,-35.7113,180.978
500.506,-35.6869,180.979
500.388,-35.6625,180.98
500.271,-35.6382,180.98
500.152,-35.6138,180.981
500.034,-35.5894,180.982
499.916,-35.565,180.983
499.798,-35.5406,180.983
499.68,-35.5161,180.984
499.562,-35.4917,180.985
499.444,-35.4673,180.986
499.326,-35.4428,180.986
499.207,-35.4184,180.987
499.089,-35.3939,180.988
498.971,-35.3695,180.988
498.852,-35.345,180.989
498.734,-35.3206,180.99
498.616,-35.2961,180.991
498.497,-35.2716,180.991
498.379,-35.2471,180.992
498.26,-35.2226,180.993
498.142,-35.1981,180.994
498.023,-35.1736,180.994
497.904,-35.1491,180.995
497.786,-35.1246,180.996
497.667,-35.1,180.997
497.548,-35.0755,180.997
497.43,-35.051,180.998
497.311,-35.0264,180.999
497.192,-35.0019,180.999
497.073,-34.9773,181.0
496.954,-34.9527,181.001
496.836,-34.9281,181.002
496.717,-34.9036,181.002
496.598,-34.879,181.003
496.479,-34.8544,181.004
496.36,-34.8298,181.005
496.241,-34.8052,181.005
496.122,-34.7806,181.006
496.003,-34.7559,181.007
495.883,-34.7313,181.008
495.764,-34.7067,181.008
495.645,-34.682,181.009
495.526,-34.6574,181.01
495.406,-34.6327,181.011
495.287,-34.6081,181.011
495.168,-34.5834,181.012
495.049,-34.5587,181.013
494.929,-34.534,181.014
494.81,-34.5093,181.014
494.69,-34.4846,181.015
494.571,-34.4599,181.016
494.451,-34.4352,181.017
494.332,-34.4105,181.018
494.212,-34.3858,181.018
494.093,-34.361,181.019
493.973,-34.3363,181.02
493.853,-34.3116,181.021
493.734,-34.2868,181.021
493.614,-34.2621,181.022
493.494,-34.2373,181.023
493.374,-34.2125,181.024
493.255,-34.1877,181.025
493.135,-34.163,181.025
493.015,-34.1382,181.026
492.895,-34.1134,181.027
492.775,-34.0886,181.028
492.655,-34.0638,181.028
492.535,-34.0389,181.029
492.415,-34.0141,181.03
492.295,-33.9893,181.031
492.175,-33.9644,181.032
492.055,-33.9396,181.032
491.935,-33.9147,181.033
491.814,-33.8899,181.034
491.694,-33.865,181.035
491.574,-33.8401,181.035
491.454,-33.8153,181.036
491.333,-33.7904,181.037
491.213,-33.7655,181.038
491.093,-33.7406,181.038
490.972,-33.7157,181.039
490.852,-33.6908,181.04
490.731,-33.6659,181.041
490.611,-33.6409,181.042
490.49,-33.616,181.042
490.37,-33.5911,181.043
490.249,-33.5661,181.044
490.129,-33.5412,181.045
490.008,-33.5162,181.045
489.887,-33.4913,181.046
489.767,-33.4663,181.047
489.646,-33.4413,181.048
489.525,-33.4163,181.048
489.405,-33.3914,181.049
489.284,-33.3664,181.05
489.163,-33.3413,181.051
489.042,-33.3163,181.051
488.921,-33.2913,181.052
488.8,-33.2663,181.053
488.679,-33.2412,181.054
488.558,-33.2162,181.055
488.437,-33.1912,181.055
488.316,-33.1661,181.056
488.195,-33.141,181.057
488.074,-33.116,181.058
487.952,-33.0909,181.059
487.831,-33.0658,181.06
487.71,-33.0407,181.061
487.589,-33.0156,181.061
487.467,-32.9905,181.062
487.346,-32.9654,181.063
487.224,-32.9403,181.064
487.103,-32.9152,181.065
486.982,-32.89,181.066
486.86,-32.8649,181.067
486.739,-32.8398,181.068
486.617,-32.8146,181.068
486.495,-32.7895,181.069
486.374,-32.7643,181.07
486.252,-32.7391,181.071
486.131,-32.7139,181.072
486.009,-32.6888,181.073
485.887,-32.6636,181.074
485.765,-32.6384,181.075
485.644,-32.6132,181.076
485.522,-32.588,181.077
485.4,-32.5627,181.078
485.278,-32.5375,181.079
485.156,-32.5123,181.08
485.034,-32.4871,181.08
484.912,-32.4618,181.081
484.79,-32.4366,181.082
484.668,-32.4113,181.083
484.546,-32.386,181.084
484.424,-32.3608,181.085
484.302,-32.3355,181.086
484.179,-32.3102,181.087
484.057,-32.2849,181.088
483.935,-32.2596,181.089
483.813,-32.2343,181.09
483.69,-32.209,181.091
483.568,-32.1837,181.092
483.445,-32.1583,181.093
483.323,-32.133,181.094
483.201,-32.1077,181.095
483.078,-32.0823,181.096
482.956,-32.057,181.097
482.833,-32.0316,181.098
482.71,-32.0062,181.099
482.588,-31.9809,181.1
482.465,-31.9555,181.102
482.342,-31.9301,181.103
482.22,-31.9047,181.104
482.097,-31.8793,181.105
481.974,-31.8539,181.106
481.851,-31.8284,181.107
481.728,-31.803,181.108
481.605,-31.7776,181.109
481.482,-31.7521,181.11
481.359,-31.7267,181.112
481.237,-31.7012,181.113
481.113,-31.6758,181.114
480.99,-31.6503,181.115
480.867,-31.6248,181.116
480.744,-31.5993,181.117
480.621,-31.5738,181.119
480.498,-31.5483,181.12
480.375,-31.5228,181.121
480.251,-31.4973,181.122
480.128,-31.4718,181.123
480.005,-31.4463,181.125
479.881,-31.4207,181.126
479.758,-31.3952,181.127
479.635,-31.3697,181.128
479.511,-31.3441,181.13
479.388,-31.3185,181.131
479.264,-31.293,181.132
479.141,-31.2674,181.133
479.017,-31.2418,181.135
478.893,-31.2162,181.136
478.77,-31.1906,181.137
478.646,-31.165,181.138
478.522,-31.1394,181.14
478.398,-31.1138,181.141
478.275,-31.0882,181.142
478.151,-31.0626,181.144
478.027,-31.0369,181.145
477.903,-31.0113,181.146
477.779,-30.9856,181.148
477.655,-30.96,181.149
477.531,-30.9343,181.15
477.407,-30.9086,181.152
477.283,-30.8829,181.153
477.159,-30.8573,181.154
477.035,-30.8316,181.156
476.911,-30.8059,181.157
476.787,-30.7802,181.158
476.663,-30.7544,181.16
476.538,-30.7287,181.161
476.414,-30.703,181.162
476.29,-30.6773,181.164
476.165,-30.6515,181.165
476.041,-30.6258,181.167
475.917,-30.6,181.168
475.792,-30.5743,181.169
475.668,-30.5485,181.171
475.543,-30.5227,181.172
475.419,-30.4969,181.174
475.294,-30.4711,181.175
475.17,-30.4453,181.177
475.045,-30.4195,181.178
474.92,-30.3937,181.18
474.796,-30.3679,181.181
474.671,-30.3421,181.182
474.546,-30.3162,181.184
474.421,-30.2904,181.185
474.297,-30.2645,181.187
474.172,-30.2387,181.188
474.047,-30.2128,181.19
473.922,-30.1869,181.191
473.797,-30.1611,181.193
473.672,-30.1352,181.194
473.547,-30.1093,181.196
473.422,-30.0834,181.198
473.297,-30.0575,181.199
473.172,-30.0316,181.201
473.047,-30.0057,181.202
472.921,-29.9797,181.204
472.796,-29.9538,181.205
472.671,-29.9279,181.207
472.546,-29.9019,181.208
472.42,-29.876,181.21
472.295,-29.85,181.212
472.17,-29.8241,181.213
472.044,-29.7981,181.215
471.919,-29.7721,181.216
471.793,-29.7461,181.218
471.668,-29.7202,181.219
471.542,-29.6942,181.221
471.417,-29.6682,181.222
471.291,-29.6421,181.224
471.166,-29.6161,181.226
471.04,-29.5901,181.227
470.914,-29.5641,181.229
470.789,-29.538,181.23
470.663,-29.512,181.232
470.537,-29.4859,181.234
470.411,-29.4599,181.235
470.285,-29.4338,181.237
470.16,-29.4077,181.238
470.034,-29.3816,181.24
469.908,-29.3555,181.242
469.782,-29.3294,181.243
469.656,-29.3033,181.245
469.53,-29.2772,181.246
469.404,-29.2511,181.248
469.277,-29.225,181.25
469.151,-29.1988,181.251
469.025,-29.1727,181.253
468.899,-29.1466,181.255
468.773,-29.1204,181.256
468.646,-29.0942,181.258
468.52,-29.0681,181.26
468.394,-29.0419,181.261
468.267,-29.0157,181.263
468.141,-28.9895,181.265
468.015,-28.9633,181.266
467.888,-28.9371,181.268
467.762,-28.9109,181.27
467.635,-28.8847,181.271
467.509,-28.8585,181.273
467.382,-28.8322,181.275
467.255,-28.806,181.276
467.129,-28.7798,181.278
467.002,-28.7535,181.28
466.875,-28.7272,181.281
466.749,-28.701,181.283
466.622,-28.6747,181.285
466.495,-28.6484,181.286
466.368,-28.6221,181.288
466.241,-28.5958,181.29
466.114,-28.5695,181.292
465.988,-28.5432,181.293
465.861,-28.5169,181.295
465.734,-28.4906,181.297
465.607,-28.4643,181.298
465.48,-28.4379,181.3
465.352,-28.4116,181.302
465.225,-28.3853,181.304
465.098,-28.3589,181.305
464.971,-28.3325,181.307
464.844,-28.3062,181.309
464.717,-28.2798,181.311
464.589,-28.2534,181.312
464.462,-28.227,181.314
464.335,-28.2006,181.316
464.207,-28.1741,181.318
464.08,-28.1477,181.319
463.952,-28.1213,181.321
463.825,-28.0948,181.323
463.697,-28.0684,181.325
463.57,-28.0419,181.326
463.442,-28.0154,181.328
463.315,-27.9889,181.33
463.187,-27.9624,181.332
463.059,-27.9359,181.334
462.932,-27.9094,181.335
462.804,-27.8829,181.337
462.676,-27.8563,181.339
462.548,-27.8298,181.341
462.42,-27.8032,181.343
462.293,-27.7766,181.344
462.165,-27.7501,181.346
462.037,-27.7235,181.348
461.909,-27.6969,181.35
461.781,-27.6703,181.352
461.653,-27.6436,181.354
461.525,-27.617,181.355
461.397,-27.5903,181.357
461.269,-27.5637,181.359
461.141,-27.537,181.361
461.013,-27.5103,181.363
460.884,-27.4837,181.364
460.756,-27.4569,181.366
460.628,-27.4302,181.368
460.5,-27.4035,181.37
460.371,-27.3767,181.372
460.243,-27.35,181.373
460.115,-27.3232,181.375
459.986,-27.2964,181.377
459.858,-27.2696,181.379
459.729,-27.2427,181.38
459.601,-27.2159,181.382
459.472,-27.189,181.384
459.344,-27.1621,181.385
459.215,-27.1352,181.387
459.087,-27.1083,181.389
458.958,-27.0814,181.39
458.829,-27.0544,181.392
458.701,-27.0275,181.394
458.572,-27.0005,181.395
458.443,-26.9735,181.397
458.314,-26.9465,181.398
458.186,-26.9195,181.4
458.057,-26.8925,181.401
457.928,-26.8655,181.403
457.799,-26.8384,181.404
457.671,-26.8114,181.406
457.542,-26.7843,181.407
457.413,-26.7572,181.408
457.284,-26.7301,181.41
457.155,-26.7029,181.411
457.026,-26.6758,181.412
456.897,-26.6486,181.413
456.768,-26.6214,181.414
456.639,-26.5942,181.415
456.51,-26.567,181.416
456.381,-26.5398,181.417
456.252,-26.5125,181.418
456.123,-26.4853,181.419
455.994,-26.458,181.42
455.865,-26.4306,181.421
455.736,-26.4033,181.422
455.607,-26.3759,181.423
455.477,-26.3485,181.424
455.348,-26.3211,181.425
455.218,-26.2936,181.426
455.089,-26.2662,181.427
454.96,-26.2387,181.429
454.83,-26.2112,181.43
454.701,-26.1837,181.431
454.571,-26.1561,181.432
454.441,-26.1286,181.433
454.312,-26.101,181.434
454.182,-26.0734,181.435
454.052,-26.0458,181.436
453.922,-26.0182,181.438
453.793,-25.9905,181.439
453.663,-25.9629,181.44
453.533,-25.9352,181.441
453.403,-25.9075,181.443
453.273,-25.8799,181.444
453.143,-25.8522,181.445
453.013,-25.8245,181.446
452.883,-25.7968,181.448
452.753,-25.769,181.449
452.623,-25.7413,181.45
452.493,-25.7136,181.452
452.363,-25.6858,181.453
452.232,-25.6581,181.454
452.102,-25.6303,181.456
451.972,-25.6026,181.457
451.842,-25.5748,181.458
451.711,-25.547,181.46
451.581,-25.5192,181.461
451.451,-25.4914,181.462
451.32,-25.4636,181.464
451.19,-25.4358,181.465
451.059,-25.408,181.467
450.929,-25.3801,181.468
450.798,-25.3523,181.469
450.668,-25.3244,181.471
450.537,-25.2966,181.472
450.407,-25.2687,181.474
450.276,-25.2408,181.475
450.145,-25.2129,181.477
450.014,-25.185,181.478
449.884,-25.1571,181.48
449.753,-25.1292,181.482
449.622,-25.1012,181.483
449.491,-25.0733,181.485
449.36,-25.0454,181.486
449.23,-25.0174,181.488
449.099,-24.9894,181.49
448.968,-24.9615,181.491
448.837,-24.9335,181.493
448.706,-24.9055,181.495
448.575,-24.8775,181.497
448.443,-24.8495,181.498
448.312,-24.8215,181.5
448.181,-24.7934,181.502
448.05,-24.7654,181.504
447.919,-24.7373,181.506
447.787,-24.7093,181.508
447.656,-24.6812,181.51
447.525,-24.6531,181.512
447.393,-24.625,181.514
447.262,-24.5969,181.516
447.131,-24.5688,181.518
446.999,-24.5406,181.52
446.868,-24.5125,181.522
446.736,-24.4843,181.524
446.605,-24.4562,181.526
446.473,-24.428,181.528
446.342,-24.3998,181.53
446.21,-24.3716,181.532
446.078,-24.3434,181.534
445.947,-24.3152,181.536
445.815,-24.2869,181.538
445.683,-24.2587,181.541
445.551,-24.2304,181.543
445.42,-24.2021,181.545
445.288,-24.1739,181.547
445.156,-24.1456,181.549
445.024,-24.1173,181.552
444.892,-24.0889,181.554
444.76,-24.0606,181.556
444.628,-24.0323,181.558
444.496,-24.0039,181.56
444.364,-23.9756,181.562
444.232,-23.9472,181.565
444.1,-23.9188,181.567
443.968,-23.8904,181.569
443.836,-23.862,181.571
443.704,-23.8336,181.573
443.572,-23.8052,181.575
443.439,-23.7768,181.577
443.307,-23.7483,181.579
443.175,-23.7199,181.581
443.043,-23.6914,181.583
442.91,-23.6629,181.585
442.778,-23.6344,181.587
442.646,-23.6059,181.589
442.513,-23.5774,181.591
442.381,-23.5489,181.593
442.249,-23.5203,181.595
442.116,-23.4918,181.597
441.984,-23.4632,181.599
441.851,-23.4347,181.601
441.719,-23.4061,181.603
441.586,-23.3775,181.605
441.454,-23.3489,181.607
441.321,-23.3203,181.609
441.189,-23.2917,181.61
441.056,-23.2631,181.612
440.924,-23.2344,181.614
440.791,-23.2058,181.616
440.658,-23.1771,181.618
440.526,-23.1484,181.619
440.393,-23.1197,181.621
440.26,-23.0909,181.623
440.127,-23.0622,181.625
439.994,-23.0334,181.627
439.862,-23.0046,181.629
439.729,-22.9758,181.631
439.596,-22.9469,181.633
439.463,-22.918,181.635
439.329,-22.8892,181.637
439.196,-22.8603,181.639
439.063,-22.8313,181.641
438.93,-22.8024,181.643
438.797,-22.7734,181.645
438.664,-22.7445,181.647
438.531,-22.7155,181.649
438.397,-22.6864,181.652
438.264,-22.6574,181.654
438.131,-22.6284,181.656
437.997,-22.5993,181.658
437.864,-22.5702,181.661
437.73,-22.5411,181.663
437.597,-22.512,181.666
437.463,-22.4828,181.668
437.33,-22.4536,181.67
437.196,-22.4244,181.673
437.063,-22.3952,181.675
436.929,-22.366,181.678
436.795,-22.3368,181.68
436.662,-22.3075,181.683
436.528,-22.2782,181.685
436.394,-22.249,181.688
436.26,-22.2197,181.69
436.127,-22.1904,181.693
435.993,-22.161,181.695
435.859,-22.1317,181.698
435.725,-22.1023,181.7
435.591,-22.073,181.703
435.458,-22.0436,181.705
435.324,-22.0142,181.708
435.19,-21.9847,181.71
435.056,-21.9553,181.713
434.922,-21.9259,181.715
434.788,-21.8964,181.718
434.654,-21.8669,181.72
434.52,-21.8375,181.723
434.386,-21.808,181.725
434.252,-21.7784,181.728
434.118,-21.7489,181.73
433.983,-21.7194,181.733
433.849,-21.6898,181.735
433.715,-21.6603,181.737
433.581,-21.6307,181.74
433.447,-21.6011,181.742
433.313,-21.5715,181.744
433.178,-21.5418,181.747
433.044,-21.5122,181.749
432.91,-21.4825,181.752
432.775,-21.4528,181.754
432.641,-21.4232,181.756
432.507,-21.3935,181.759
432.372,-21.3637,181.761
432.238,-21.334,181.763
432.103,-21.3043,181.766
431.969,-21.2745,181.768
431.834,-21.2447,181.77
431.7,-21.2149,181.773
431.565,-21.1851,181.775
431.43,-21.1553,181.777
431.296,-21.1255,181.78
431.161,-21.0956,181.782
431.026,-21.0658,181.784
430.892,-21.0359,181.786
430.757,-21.006,181.789
430.622,-20.9761,181.791
430.487,-20.9461,181.793
430.353,-20.9162,181.796
430.218,-20.8863,181.798
430.083,-20.8563,181.8
429.948,-20.8263,181.803
429.813,-20.7963,181.805
429.678,-20.7663,181.807
429.543,-20.7363,181.81
429.408,-20.7062,181.812
429.273,-20.6762,181.814
429.138,-20.6461,181.817
429.003,-20.616,181.819
428.868,-20.5859,181.821
428.732,-20.5558,181.824
428.597,-20.5257,181.826
428.462,-20.4956,181.828
428.327,-20.4654,181.831
428.192,-20.4353,181.833
428.056,-20.4051,181.836
427.921,-20.3749,181.838
427.786,-20.3447,181.84
427.65,-20.3145,181.843
427.515,-20.2843,181.845
427.38,-20.254,181.847
427.244,-20.2238,181.85
427.109,-20.1935,181.852
426.973,-20.1632,181.855
426.838,-20.1329,181.857
426.702,-20.1026,181.859
426.567,-20.0723,181.862
426.431,-20.042,181.864
426.295,-20.0117,181.867
426.16,-19.9813,181.869
426.024,-19.9509,181.872
425.888,-19.9206,181.874
425.753,-19.8902,181.877
425.617,-19.8598,181.879
425.481,-19.8293,181.882
425.345,-19.7989,181.884
425.21,-19.7685,181.887
425.074,-19.738,181.889
424.938,-19.7076,181.892
424.802,-19.6771,181.894
424.666,-19.6466,181.897
424.53,-19.6161,181.899
424.394,-19.5856,181.902
424.258,-19.5551,181.904
424.122,-19.5245,181.907
423.986,-19.494,181.91
423.85,-19.4634,181.912
423.714,-19.4329,181.915
423.578,-19.4023,181.917
423.442,-19.3717,181.92
423.305,-19.3411,181.923
423.169,-19.3105,181.925
423.033,-19.2799,181.928
422.897,-19.2493,181.931
422.76,-19.2186,181.933
422.624,-19.188,181.936
422.488,-19.1573,181.939
422.351,-19.1266,181.941
422.215,-19.0959,181.944
422.079,-19.0652,181.947
421.942,-19.0345,181.95
421.806,-19.0038,181.952
421.669,-18.9731,181.955
421.533,-18.9424,181.958
421.396,-18.9116,181.961
421.259,-18.8809,181.963
421.123,-18.8501,181.966
420.986,-18.8193,181.969
420.85,-18.7885,181.972
420.713,-18.7577,181.975
420.576,-18.7269,181.977
420.44,-18.6961,181.98
420.303,-18.6653,181.983
420.166,-18.6345,181.986
420.029,-18.6036,181.989
419.892,-18.5728,181.992
419.756,-18.5419,181.995
419.619,-18.5111,181.997
419.482,-18.4802,182.0
419.345,-18.4493,182.003
419.208,-18.4184,182.006
419.071,-18.3875,182.009
418.934,-18.3566,182.012
418.797,-18.3257,182.015
418.66,-18.2948,182.018
418.523,-18.2638,182.021
418.386,-18.2329,182.024
418.249,-18.2019,182.027
418.111,-18.171,182.03
417.974,-18.14,182.033
417.837,-18.109,182.036
417.7,-18.0781,182.039
417.563,-18.0471,182.042
417.425,-18.0161,182.045
417.288,-17.985,182.048
417.151,-17.954,182.051
417.013,-17.923,182.054
416.876,-17.892,182.057
416.739,-17.8609,182.06
416.601,-17.8299,182.063
416.464,-17.7988,182.066
416.326,-17.7678,182.069
416.189,-17.7367,182.072
416.051,-17.7056,182.075
415.914,-17.6745,182.078
415.776,-17.6434,182.081
415.638,-17.6123,182.085
415.501,-17.5812,182.088
415.363,-17.5501,182.091
415.226,-17.519,182.094
415.088,-17.4879,182.097
414.95,-17.4567,182.1
414.812,-17.4256,182.103
414.675,-17.3944,182.106
414.537,-17.3633,182.11
414.399,-17.3321,182.113
414.261,-17.301,182.116
414.124,-17.2698,182.119
413.986,-17.2387,182.122
413.848,-17.2076,182.125
413.711,-17.1764,182.128
413.573,-17.1453,182.131
413.435,-17.1141,182.135
413.298,-17.083,182.138
413.16,-17.0519,182.141
413.022,-17.0207,182.144
412.885,-16.9896,182.147
412.747,-16.9585,182.15
412.61,-16.9274,182.153
412.472,-16.8962,182.157
412.335,-16.8651,182.16
412.197,-16.834,182.163
412.06,-16.8029,182.166
411.922,-16.7718,182.169
411.785,-16.7407,182.172
411.647,-16.7096,182.176
411.51,-16.6785,182.179
411.372,-16.6474,182.182
411.235,-16.6163,182.185
411.098,-16.5852,182.189
410.96,-16.5541,182.192
410.823,-16.523,182.195
410.686,-16.4919,182.199
410.548,-16.4609,182.202
410.411,-16.4298,182.205
410.274,-16.3987,182.209
410.137,-16.3676,182.212
409.999,-16.3366,182.215
409.862,-16.3055,182.219
409.725,-16.2745,182.222
409.588,-16.2434,182.226
409.451,-16.2124,182.229
409.314,-16.1813,182.233
409.176,-16.1503,182.237
409.039,-16.1192,182.24
408.902,-16.0882,182.244
408.765,-16.0572,182.248
408.628,-16.0261,182.252
408.491,-15.9951,182.256
408.354,-15.9641,182.26
408.217,-15.9331,182.264
408.08,-15.9021,182.268
407.943,-15.871,182.272
407.806,-15.84,182.276
407.669,-15.809,182.28
407.532,-15.778,182.284
407.395,-15.747,182.288
407.259,-15.716,182.293
407.122,-15.6851,182.297
406.985,-15.6541,182.301
406.848,-15.6231,182.306
406.711,-15.5921,182.31
406.574,-15.5611,182.314
